"Stkcd","ShortName_EN","Accper","F100401A"
"301301","CNSW","2025-06-30","3.448092"
"301301","CNSW","2025-09-30","3.023365"
"301301","CNSW","2025-12-31","2.789039"
"301301","CNSW","2026-03-31","2.903457"
"301302","HRKJ","2024-06-30","1.332260"
"301302","HRKJ","2024-09-30","1.537694"
"301302","HRKJ","2024-12-31","2.156631"
"301302","HRKJ","2025-03-31","2.074508"
"301302","HRKJ","2025-06-30","2.637205"
"301302","HRKJ","2025-09-30","2.292719"
"301302","HRKJ","2025-12-31","2.405800"
"301302","HRKJ","2026-03-31","2.794088"
"301303","ZLYB","2024-06-30","1.501234"
"301303","ZLYB","2024-09-30","1.636853"
"301303","ZLYB","2024-12-31","1.891833"
"301303","ZLYB","2025-03-31","1.652759"
"301303","ZLYB","2025-06-30","1.934336"
"301303","ZLYB","2025-09-30","1.872488"
"301303","ZLYB","2025-12-31","1.762071"
"301303","ZLYB","2026-03-31","1.657524"
"301305","LKHJ","2024-06-30","1.036065"
"301305","LKHJ","2024-09-30","1.209108"
"301305","LKHJ","2024-12-31","1.166515"
"301305","LKHJ","2025-03-31","1.121174"
"301305","LKKJ","2025-06-30","1.129455"
"301305","LKKJ","2025-09-30","1.244604"
"301305","LKKJ","2025-12-31","1.390883"
"301305","LKKJ","2026-03-31","1.411231"
"301306","XCCS","2024-06-30","2.839486"
"301306","XCCS","2024-09-30","2.943771"
"301306","XCCS","2024-12-31","3.030735"
"301306","XCCS","2025-03-31","3.143738"
"301306","XCCS","2025-06-30","4.161213"
"301306","XCCS","2025-09-30","4.995455"
"301306","XCCS","2025-12-31","10.642142"
"301306","XCCS","2026-03-31","15.291421"
"301307","MLX","2024-06-30","1.278832"
"301307","MLX","2024-09-30","1.701975"
"301307","MLX","2024-12-31","1.388978"
"301307","MLX","2025-03-31","1.530523"
"301307","MLX","2025-06-30","1.705890"
"301307","MLX","2025-09-30","2.521060"
"301307","MLX","2025-12-31","2.904276"
"301307","MLX","2026-03-31","3.315699"
"301308","JBL","2024-06-30","5.467951"
"301308","JBL","2024-09-30","5.256098"
"301308","JBL","2024-12-31","5.185069"
"301308","JBL","2025-03-31","5.593531"
"301308","JBL","2025-06-30","5.093927"
"301308","JBL","2025-09-30","9.317912"
"301308","JBL","2025-12-31","12.273097"
"301308","JBL","2026-03-31","10.055472"
"301309","WDK","2024-06-30","1.714864"
"301309","WDK","2024-09-30","1.665437"
"301309","WDK","2024-12-31","1.537227"
"301309","WDK","2025-03-31","1.663199"
"301309","WDK","2025-06-30","1.644230"
"301309","WDK","2025-09-30","1.835712"
"301309","WDK","2025-12-31","1.701897"
"301309","WDK","2026-03-31","2.201128"
"301310","XHY","2024-06-30","1.445832"
"301310","XHY","2024-09-30","1.521863"
"301310","XHY","2024-12-31","1.526701"
"301310","XHY","2025-03-31","1.886846"
"301310","XHY","2025-06-30","2.183201"
"301310","XHY","2025-09-30","2.595550"
"301310","XHY","2025-12-31","2.407709"
"301310","XHY","2026-03-31","2.229376"
"301311","KCZN","2024-06-30","2.434148"
"301311","KCZN","2024-09-30","2.751503"
"301311","KCZN","2024-12-31","2.356094"
"301311","KCZN","2025-03-31","2.373403"
"301311","KCZN","2025-06-30","2.714505"
"301311","KCZN","2025-09-30","2.602061"
"301311","KCZN","2025-12-31","2.584133"
"301311","KCZN","2026-03-31","2.296423"
"301312","ZLF","2024-06-30","2.914682"
"301312","ZLF","2024-09-30","3.499552"
"301312","ZLF","2024-12-31","3.547916"
"301312","ZLF","2025-03-31","3.127703"
"301312","ZLF","2025-06-30","3.990619"
"301312","ZLF","2025-09-30","5.158460"
"301312","ZLF","2025-12-31","4.952195"
"301312","ZLF","2026-03-31","8.413948"
"301313","FTSC","2024-06-30","2.287869"
"301313","FTSC","2024-09-30","2.760097"
"301313","FTSC","2024-12-31","3.347991"
"301313","FTSC","2025-03-31","3.064594"
"301313","FTSC","2025-06-30","3.163847"
"301313","FTSC","2025-09-30","3.472721"
"301313","FTSC","2025-12-31","3.880967"
"301313","FTSC","2026-03-31","4.317360"
"301314","KRS","2024-06-30","2.264660"
"301314","KRS","2024-09-30","1.887918"
"301314","KRS","2024-12-31","1.808164"
"301314","KRS","2025-03-31","1.790048"
"301314","KRS","2025-06-30","2.069543"
"301314","KRS","2025-09-30","2.178595"
"301314","KRS","2025-12-31","2.147511"
"301314","KRS","2026-03-31","2.275555"
"301315","WSD","2024-06-30","2.868246"
"301315","WSD","2024-09-30","4.461123"
"301315","WSD","2024-12-31","5.829730"
"301315","WSD","2025-03-31","4.393739"
"301315","WSD","2025-06-30","4.904726"
"301315","WSD","2025-09-30","4.315323"
"301315","WSD","2025-12-31","4.649593"
"301315","WSD","2026-03-31","3.844033"
"301316","HBYT","2024-06-30","5.177975"
"301316","HBYT","2024-09-30","6.741747"
"301316","HBYT","2024-12-31","8.928170"
"301316","HBYT","2025-03-31","9.070894"
"301316","HBYT","2025-06-30","15.120682"
"301316","HBYT","2025-09-30","17.550867"
"301316","HBYT","2025-12-31","14.706072"
"301316","HBYT","2026-03-31","13.233541"
"301317","XLGF","2024-06-30","2.374891"
"301317","XLGF","2024-09-30","2.931343"
"301317","XLGF","2024-12-31","2.976783"
"301317","XLGF","2025-03-31","2.191239"
"301317","XLGF","2025-06-30","3.465273"
"301317","XLGF","2025-09-30","3.871447"
"301317","XLGF","2025-12-31","4.060875"
"301317","XLGF","2026-03-31","6.560842"
"301318","WHD","2024-06-30","2.091186"
"301318","WHD","2024-09-30","2.326757"
"301318","WHD","2024-12-31","2.151332"
"301318","WHD","2025-03-31","2.116260"
"301318","WHD","2025-06-30","2.439621"
"301318","WHD","2025-09-30","2.210171"
"301318","WHD","2025-12-31","1.963577"
"301318","WHD","2026-03-31","1.840506"
"301319","WTO","2024-06-30","2.315982"
"301319","WTO","2024-09-30","2.293315"
"301319","WTO","2024-12-31","2.167555"
"301319","WTO","2025-03-31","2.783190"
"301319","WTO","2025-06-30","3.936466"
"301319","WTO","2025-09-30","4.969291"
"301319","WTO","2025-12-31","5.826216"
"301319","WTO","2026-03-31","4.162459"
"301320","HJZN","2024-06-30","2.626740"
"301320","HJZN","2024-09-30","2.727812"
"301320","HJZN","2024-12-31","2.596412"
"301320","HJZN","2025-03-31","3.034529"
"301320","HJZN","2025-06-30","3.315288"
"301320","HJZN","2025-09-30","3.112425"
"301320","HJZN","2025-12-31","2.922964"
"301320","HJZN","2026-03-31","2.883236"
"301321","HBGX","2024-06-30","1.713447"
"301321","HBGX","2024-09-30","2.705745"
"301321","HBGX","2024-12-31","2.037530"
"301321","HBGX","2025-03-31","2.358157"
"301321","HBGX","2025-06-30","2.400409"
"301321","HBGX","2025-09-30","2.667713"
"301321","HBGX","2025-12-31","3.147239"
"301321","HBGX","2026-03-31","3.163622"
"301322","LTKJ","2024-06-30","0.965172"
"301322","LTKJ","2024-09-30","1.215713"
"301322","LTKJ","2024-12-31","1.141886"
"301322","LTKJ","2025-03-31","1.350372"
"301322","LTKJ","2025-06-30","1.546759"
"301322","LTKJ","2025-09-30","1.584132"
"301322","LTKJ","2025-12-31","1.273545"
"301322","LTKJ","2026-03-31","1.361956"
"301323","XLF","2024-06-30","1.634802"
"301323","XLF","2024-09-30","1.746999"
"301323","XLF","2024-12-31","1.984338"
"301323","XLF","2025-03-31","2.091277"
"301323","XLF","2025-06-30","2.179465"
"301323","XLF","2025-09-30","2.473812"
"301323","XLF","2025-12-31","2.595548"
"301323","XLF","2026-03-31","2.929429"
"301325","MEST","2024-06-30","2.065146"
"301325","MEST","2024-09-30","2.056809"
"301325","MEST","2024-12-31","2.704831"
"301325","MEST","2025-03-31","2.884310"
"301325","MEST","2025-06-30","3.148304"
"301325","MEST","2025-09-30","3.267296"
"301325","MEST","2025-12-31","2.732781"
"301325","MEST","2026-03-31","2.354370"
"301326","JBKJ","2024-06-30","1.742150"
"301326","JBKJ","2024-09-30","2.142091"
"301326","JBKJ","2024-12-31","4.002562"
"301326","JBKJ","2025-03-31","3.339131"
"301326","JBKJ","2025-06-30","4.117807"
"301326","JBKJ","2025-09-30","6.011768"
"301326","JBKJ","2025-12-31","5.495957"
"301326","JBKJ","2026-03-31","6.005430"
"301327","HBXN","2024-06-30","1.177012"
"301327","HBXN","2024-09-30","1.749901"
"301327","HBXN","2024-12-31","1.542645"
"301327","HBXN","2025-03-31","1.538377"
"301327","HBXN","2025-06-30","1.447996"
"301327","HBXN","2025-09-30","2.122165"
"301327","HBXN","2025-12-31","1.656242"
"301327","HBXN","2026-03-31","2.043556"
"301328","WFDZ","2024-06-30","2.128734"
"301328","WFDZ","2024-09-30","2.312926"
"301328","WFDZ","2024-12-31","2.414640"
"301328","WFDZ","2025-03-31","2.348178"
"301328","WFDZ","2025-06-30","2.368283"
"301328","WFDZ","2025-09-30","2.666967"
"301328","WFDZ","2025-12-31","2.624398"
"301328","WFDZ","2026-03-31","2.482825"
"301329","XYDZ","2024-06-30","2.115509"
"301329","XYDZ","2024-09-30","2.160563"
"301329","XYDZ","2024-12-31","2.289718"
"301329","XYDZ","2025-03-31","2.139241"
"301329","XYDZ","2025-06-30","2.133653"
"301329","XYDZ","2025-09-30","2.233955"
"301329","XYDZ","2025-12-31","2.535032"
"301329","XYDZ","2026-03-31","2.335299"
"301330","SJKJ","2024-06-30","1.355216"
"301330","SJKJ","2024-09-30","1.609022"
"301330","SJKJ","2024-12-31","1.562130"
"301330","SJKJ","2025-03-31","1.613942"
"301330","SJKJ","2025-06-30","1.869048"
"301330","SJKJ","2025-09-30","2.245553"
"301330","SJKJ","2025-12-31","2.122001"
"301330","SJKJ","2026-03-31","2.114231"
"301331","EWYY","2024-06-30","2.220139"
"301331","EWYY","2024-09-30","2.745558"
"301331","EWYY","2024-12-31","2.247204"
"301331","EWYY","2025-03-31","2.422942"
"301331","EWYY","2025-06-30","2.993035"
"301331","EWYY","2025-09-30","2.992809"
"301331","EWYY","2025-12-31","2.535837"
"301331","EWYY","2026-03-31","2.453387"
"301332","DEM","2024-06-30","1.452323"
"301332","DEM","2024-09-30","1.743883"
"301332","DEM","2024-12-31","1.611958"
"301332","DEM","2025-03-31","1.714502"
"301332","DEM","2025-06-30","1.638348"
"301332","DEM","2025-09-30","1.576954"
"301332","DEM","2025-12-31","1.461385"
"301332","DEM","2026-03-31","1.423041"
"301333","NSG","2024-06-30","1.785964"
"301333","NSG","2024-09-30","2.667708"
"301333","NSG","2024-12-31","2.629487"
"301333","NSG","2025-03-31","2.657506"
"301333","NSG","2025-06-30","2.440802"
"301333","NSG","2025-09-30","2.758327"
"301333","NSG","2025-12-31","2.911015"
"301333","NSG","2026-03-31","3.308696"
"301335","TYCW","2024-06-30","1.050101"
"301335","TYCW","2024-09-30","1.390604"
"301335","TYCW","2024-12-31","1.525211"
"301335","TYCW","2025-03-31","1.589453"
"301335","TYCW","2025-06-30","2.295985"
"301335","TYCW","2025-09-30","2.010486"
"301335","TYCW","2025-12-31","1.917995"
"301335","TYCW","2026-03-31","1.633594"
"301336","QSKJ","2024-06-30","1.480044"
"301336","QSKJ","2024-09-30","1.651501"
"301336","QSKJ","2024-12-31","2.658676"
"301336","QSKJ","2025-03-31","3.819850"
"301336","QSKJ","2025-06-30","2.742990"
"301336","QSKJ","2025-09-30","2.486614"
"301336","QSKJ","2025-12-31","2.477182"
"301336","QSKJ","2026-03-31","2.419220"
"301337","YHDZ","2024-06-30","2.554171"
"301337","YHDZ","2024-09-30","3.278426"
"301337","YHDZ","2024-12-31","2.748459"
"301337","YHDZ","2025-03-31","2.708436"
"301337","YHDZ","2025-06-30","2.773268"
"301337","YHDZ","2025-09-30","2.681414"
"301337","YHDZ","2025-12-31","2.627787"
"301337","YHDZ","2026-03-31","2.636665"
"301338","KGJJ","2024-06-30","2.368333"
"301338","KGJJ","2024-09-30","2.325521"
"301338","KGJJ","2024-12-31","2.233139"
"301338","KGJJ","2025-03-31","2.404061"
"301338","KGJJ","2025-06-30","3.317191"
"301338","KGJJ","2025-09-30","4.510445"
"301338","KGJJ","2025-12-31","5.678244"
"301338","KGJJ","2026-03-31","10.460600"
"301339","TXB","2024-06-30","3.025991"
"301339","TXB","2024-09-30","3.327464"
"301339","TXB","2024-12-31","3.008327"
"301339","TXB","2025-03-31","3.246949"
"301339","TXB","2025-06-30","3.552230"
"301339","TXB","2025-09-30","3.215179"
"301339","TXB","2025-12-31","2.953052"
"301339","TXB","2026-03-31","2.602182"
"301345","TTCY","2024-06-30","2.067267"
"301345","TTCY","2024-09-30","2.242109"
"301345","TTCY","2024-12-31","2.280585"
"301345","TTCY","2025-03-31","2.398130"
"301345","TTCY","2025-06-30","3.549657"
"301345","TTCY","2025-09-30","6.704362"
"301345","TTCY","2025-12-31","7.569567"
"301345","TTCY","2026-03-31","6.262234"
"301348","LJDZ","2024-06-30","4.041886"
"301348","LJDZ","2024-09-30","3.651555"
"301348","LJDZ","2024-12-31","3.356253"
"301348","LJDZ","2025-03-31","3.436855"
"301348","LJDZ","2025-06-30","3.129607"
"301348","LJDZ","2025-09-30","3.776907"
"301348","LJDZ","2025-12-31","3.279968"
"301348","LJDZ","2026-03-31","3.799370"
"301349","XDXC","2024-06-30","1.040030"
"301349","XDXC","2024-09-30","1.129922"
"301349","XDXC","2024-12-31","1.216902"
"301349","XDXC","2025-03-31","1.366905"
"301349","XDXC","2025-06-30","1.467331"
"301349","XDXC","2025-09-30","1.538134"
"301349","XDXC","2025-12-31","1.736528"
"301349","XDXC","2026-03-31","1.859683"
"301353","PLD","2024-06-30","1.526446"
"301353","PLD","2024-09-30","1.623253"
"301353","PLD","2024-12-31","1.654020"
"301353","PLD","2025-03-31","1.748750"
"301353","PLD","2025-06-30","1.958498"
"301353","PLD","2025-09-30","2.090208"
"301353","PLD","2025-12-31","2.011989"
"301353","PLD","2026-03-31","2.019096"
"301355","NWKJ","2024-06-30","1.203091"
"301355","NWKJ","2024-09-30","1.455862"
"301355","NWKJ","2024-12-31","1.632877"
"301355","NWKJ","2025-03-31","1.400607"
"301355","NWKJ","2025-06-30","1.488825"
"301355","NWKJ","2025-09-30","1.450254"
"301355","NWKJ","2025-12-31","1.682046"
"301355","NWKJ","2026-03-31","1.514154"
"301356","TZGF","2024-06-30","0.950740"
"301356","TZGF","2024-09-30","1.142828"
"301356","TZGF","2024-12-31","1.154858"
"301356","TZGF","2025-03-31","1.162590"
"301356","TZGF","2025-06-30","1.287984"
"301356","TZGF","2025-09-30","1.754013"
"301356","TZGF","2025-12-31","1.528227"
"301356","TZGF","2026-03-31","1.558500"
"301357","BFCL","2024-06-30","2.712124"
"301357","BFCL","2024-09-30","2.592000"
"301357","BFCL","2024-12-31","2.814167"
"301357","BFCL","2025-03-31","2.824750"
"301357","BFCL","2025-06-30","8.076275"
"301357","BFCL","2025-09-30","9.627633"
"301357","BFCL","2025-12-31","11.635200"
"301357","BFCL","2026-03-31","9.737867"
"301358","HNYN","2024-06-30","2.083602"
"301358","HNYN","2024-09-30","2.464464"
"301358","HNYN","2024-12-31","2.943149"
"301358","HNYN","2025-03-31","2.290713"
"301358","HNYN","2025-06-30","1.984494"
"301358","HNYN","2025-09-30","3.726732"
"301358","HNYN","2025-12-31","3.800653"
"301358","HNYN","2026-03-31","3.336588"
"301359","DNDZ","2024-06-30","2.513555"
"301359","DNDZ","2024-09-30","2.293677"
"301359","DNDZ","2024-12-31","2.242126"
"301359","DNDZ","2025-03-31","2.382529"
"301359","DNDZ","2025-06-30","2.961344"
"301359","DNDZ","2025-09-30","2.917312"
"301359","DNDZ","2025-12-31","2.689016"
"301359","DNDZ","2026-03-31","2.784720"
"301360","RQKJ","2024-06-30","2.012496"
"301360","RQKJ","2024-09-30","2.605428"
"301360","RQKJ","2024-12-31","2.449896"
"301360","RQKJ","2025-03-31","2.287368"
"301360","RQKJ","2025-06-30","2.239773"
"301360","RQKJ","2025-09-30","3.251798"
"301360","RQKJ","2025-12-31","3.164083"
"301360","RQKJ","2026-03-31","2.973201"
"301361","ZZKJ","2024-06-30","3.064040"
"301361","ZZKJ","2024-09-30","2.876710"
"301361","ZZKJ","2024-12-31","2.999009"
"301361","ZZKJ","2025-03-31","3.334686"
"301361","ZZKJ","2025-06-30","3.007494"
"301361","ZZKJ","2025-09-30","3.209855"
"301361","ZZKJ","2025-12-31","3.094959"
"301361","ZZKJ","2026-03-31","3.344471"
"301362","MBGD","2024-06-30","1.450728"
"301362","MBGD","2024-09-30","1.613363"
"301362","MBGD","2024-12-31","1.613839"
"301362","MBGD","2025-03-31","1.657116"
"301362","MBGD","2025-06-30","1.743050"
"301362","MBGD","2025-09-30","1.773815"
"301362","MBGD","2025-12-31","1.723889"
"301362","MBGD","2026-03-31","4.111302"
"301363","MHYL","2024-06-30","3.645123"
"301363","MHYL","2024-09-30","4.130078"
"301363","MHYL","2024-12-31","3.788855"
"301363","MHYL","2025-03-31","3.371629"
"301363","MHYL","2025-06-30","2.791389"
"301363","MHYL","2025-09-30","3.847826"
"301363","MHYL","2025-12-31","3.664544"
"301363","MHYL","2026-03-31","3.822504"
"301365","JZGF","2024-06-30","1.125111"
"301365","JZGF","2024-09-30","1.288862"
"301365","JZGF","2024-12-31","1.557573"
"301365","JZGF","2025-03-31","1.834230"
"301365","JZGF","2025-06-30","1.758440"
"301365","JZGF","2025-09-30","2.002577"
"301365","JZGF","2025-12-31","2.427142"
"301365","JZGF","2026-03-31","3.050916"
"301366","YBKJ","2024-06-30","2.285661"
"301366","YBKJ","2024-09-30","2.453875"
"301366","YBKJ","2024-12-31","2.894450"
"301366","YBKJ","2025-03-31","3.706653"
"301366","YBKJ","2025-06-30","3.866913"
"301366","YBKJ","2025-09-30","3.941579"
"301366","YBKJ","2025-12-31","3.434397"
"301366","YBKJ","2026-03-31","2.950336"
"301367","YHJY","2024-06-30","1.986765"
"301367","YHJY","2024-09-30","2.547562"
"301367","YHJY","2024-12-31","1.989342"
"301367","YHJY","2025-03-31","2.486898"
"301367","RMT","2025-06-30","2.566772"
"301367","RMT","2025-09-30","2.495654"
"301367","RMT","2025-12-31","2.523195"
"301367","RMT","2026-03-31","1.953245"
"301368","FLZN","2024-06-30","5.703976"
"301368","FLZN","2024-09-30","5.551252"
"301368","FLZN","2024-12-31","5.674932"
"301368","FLZN","2025-03-31","8.920450"
"301368","FLZN","2025-06-30","7.635052"
"301368","FLZN","2025-09-30","8.951028"
"301368","FLZN","2025-12-31","7.983236"
"301368","FLZN","2026-03-31","6.651035"
"301369","LDKJ","2024-06-30","2.016605"
"301369","LDKJ","2024-09-30","2.665823"
"301369","LDKJ","2024-12-31","2.438391"
"301369","LDKJ","2025-03-31","2.545803"
"301369","LDKJ","2025-06-30","2.525020"
"301369","LDKJ","2025-09-30","4.181685"
"301369","LDKJ","2025-12-31","6.229946"
"301369","LDKJ","2026-03-31","6.221948"
"301370","GKHT","2024-06-30","2.041647"
"301370","GKHT","2024-09-30","2.244359"
"301370","GKHT","2024-12-31","1.983345"
"301370","GKHT","2025-03-31","2.021805"
"301370","GKHT","2025-06-30","1.969365"
"301370","GKHT","2025-09-30","1.974716"
"301370","GKHT","2025-12-31","2.154930"
"301370","GKHT","2026-03-31","1.915942"
"301371","FEJ","2024-06-30","2.242361"
"301371","FEJ","2024-09-30","2.600773"
"301371","FEJ","2024-12-31","2.670086"
"301371","FEJ","2025-03-31","2.379443"
"301371","FEJ","2025-06-30","2.402615"
"301371","FEJ","2025-09-30","2.305746"
"301371","FEJ","2025-12-31","2.163536"
"301371","FEJ","2026-03-31","1.987675"
"301372","KJY","2024-06-30","2.101163"
"301372","KJY","2024-09-30","1.825386"
"301372","KJY","2024-12-31","1.798884"
"301372","KJY","2025-03-31","1.737278"
"301372","KJY","2025-06-30","1.990545"
"301372","KJY","2025-09-30","2.266140"
"301372","KJY","2025-12-31","2.367853"
"301372","KJY","2026-03-31","2.410657"
"301373","LWKJ","2024-06-30","1.619500"
"301373","LWKJ","2024-09-30","1.761104"
"301373","LWKJ","2024-12-31","1.719719"
"301373","LWKJ","2025-03-31","1.951729"
"301373","LWKJ","2025-06-30","1.969739"
"301373","LWKJ","2025-09-30","2.072896"
"301373","LWKJ","2025-12-31","2.094658"
"301373","LWKJ","2026-03-31","4.168219"
"301376","ZOKJ","2024-06-30","2.744175"
"301376","ZOKJ","2024-09-30","2.591454"
"301376","ZOKJ","2024-12-31","2.378792"
"301376","ZOKJ","2025-03-31","2.278955"
"301376","ZOKJ","2025-06-30","2.189844"
"301376","ZOKJ","2025-09-30","2.283500"
"301376","ZOKJ","2025-12-31","2.153401"
"301376","ZOKJ","2026-03-31","1.872844"
"301377","DTGK","2024-06-30","2.974778"
"301377","DTGK","2024-09-30","3.404959"
"301377","DTGK","2024-12-31","3.497324"
