"Stkcd","ShortName_EN","Accper","Typrep","F050501B"
"603275","ZCKJ","2024-06-30","B","0.038932"
"603275","ZCKJ","2024-09-30","A","0.058186"
"603275","ZCKJ","2024-12-31","A","0.076235"
"603275","ZCKJ","2024-12-31","B","0.077179"
"603275","ZCKJ","2025-03-31","A","0.015096"
"603275","ZCKJ","2025-06-30","A","0.031093"
"603275","ZCKJ","2025-06-30","B","0.031435"
"603275","ZCKJ","2025-09-30","A","0.046810"
"603275","ZCKJ","2025-12-31","A","0.059165"
"603275","ZCKJ","2025-12-31","B","0.060825"
"603275","ZCKJ","2026-03-31","A","0.014799"
"603276","HXXC","2024-06-30","A","0.018321"
"603276","HXXC","2024-06-30","B","0.012155"
"603276","HXXC","2024-09-30","A","0.019835"
"603276","HXXC","2024-12-31","A","0.020051"
"603276","HXXC","2024-12-31","B","0.017304"
"603276","HXXC","2025-03-31","A","0.007390"
"603276","HXXC","2025-06-30","A","0.016821"
"603276","HXXC","2025-06-30","B","0.005390"
"603276","HXXC","2025-09-30","A","0.023223"
"603276","HXXC","2025-12-31","A","0.033963"
"603276","HXXC","2025-12-31","B","0.017080"
"603276","HXXC","2026-03-31","A","0.014424"
"603277","YDGF","2024-06-30","A","0.126027"
"603277","YDGF","2024-06-30","B","0.078078"
"603277","YDGF","2024-09-30","A","0.163181"
"603277","YDGF","2024-12-31","A","0.194008"
"603277","YDGF","2024-12-31","B","0.253670"
"603277","YDGF","2025-03-31","A","0.066764"
"603277","YDGF","2025-06-30","A","0.117685"
"603277","YDGF","2025-06-30","B","0.091322"
"603277","YDGF","2025-09-30","A","0.164087"
"603277","YDGF","2025-12-31","A","0.170776"
"603277","YDGF","2025-12-31","B","0.162841"
"603277","YDGF","2026-03-31","A","0.014515"
"603278","DYGF","2024-06-30","A","-0.012569"
"603278","DYGF","2024-06-30","B","0.013517"
"603278","DYGF","2024-09-30","A","-0.049162"
"603278","DYGF","2024-12-31","A","-0.081276"
"603278","DYGF","2024-12-31","B","-0.006674"
"603278","DYGF","2025-03-31","A","0.001213"
"603278","DYGF","2025-06-30","A","0.019586"
"603278","DYGF","2025-06-30","B","0.030378"
"603278","DYGF","2025-09-30","A","0.010403"
"603278","DYGF","2025-12-31","A","-0.007584"
"603278","DYGF","2025-12-31","B","0.019529"
"603278","DYGF","2026-03-31","A","-0.012683"
"603279","JJZB","2024-06-30","A","0.103128"
"603279","JJZB","2024-06-30","B","0.093906"
"603279","JJZB","2024-09-30","A","0.142801"
"603279","JJZB","2024-12-31","A","0.190012"
"603279","JJZB","2024-12-31","B","0.285501"
"603279","JJZB","2025-03-31","A","0.036004"
"603279","JJZB","2025-06-30","A","0.071085"
"603279","JJZB","2025-06-30","B","0.054429"
"603279","JJZB","2025-09-30","A","0.092239"
"603279","JJZB","2025-12-31","A","0.115203"
"603279","JJZB","2025-12-31","B","0.079336"
"603279","JJZB","2026-03-31","A","0.026599"
"603280","NFLJ","2024-06-30","A","0.053200"
"603280","NFLJ","2024-06-30","B","0.050525"
"603280","NFLJ","2024-09-30","A","0.064665"
"603280","NFLJ","2024-12-31","A","0.069363"
"603280","NFLJ","2024-12-31","B","0.063616"
"603280","NFLJ","2025-03-31","A","0.008147"
"603280","NFLJ","2025-06-30","A","0.043149"
"603280","NFLJ","2025-06-30","B","0.043335"
"603280","NFLJ","2025-09-30","A","0.056701"
"603280","NFLJ","2025-12-31","A","0.068830"
"603280","NFLJ","2025-12-31","B","0.068298"
"603280","NFLJ","2026-03-31","A","0.008085"
"603281","JHXC","2024-06-30","A","0.066895"
"603281","JHXC","2024-09-30","A","0.095040"
"603281","JHXC","2024-12-31","A","0.121676"
"603281","JHXC","2025-03-31","A","0.019144"
"603281","JHXC","2025-06-30","A","0.041245"
"603281","JHXC","2025-06-30","B","0.041245"
"603281","JHXC","2025-09-30","A","0.068594"
"603281","JHXC","2025-12-31","A","0.087245"
"603281","JHXC","2025-12-31","B","0.087319"
"603281","JHXC","2026-03-31","A","0.021103"
"603282","YGGF","2024-06-30","A","0.035242"
"603282","YGGF","2024-06-30","B","0.006711"
"603282","YGGF","2024-09-30","A","0.062870"
"603282","YGGF","2024-12-31","A","0.080386"
"603282","YGGF","2024-12-31","B","0.013264"
"603282","YGGF","2025-03-31","A","0.021108"
"603282","YGGF","2025-06-30","A","0.033005"
"603282","YGGF","2025-06-30","B","0.007531"
"603282","YGGF","2025-09-30","A","0.075083"
"603282","YGGF","2025-12-31","A","0.073270"
"603282","YGGF","2025-12-31","B","0.027954"
"603282","YGGF","2026-03-31","A","-0.002418"
"603283","STGF","2024-06-30","A","0.067490"
"603283","STGF","2024-06-30","B","0.047172"
"603283","STGF","2024-09-30","A","0.164248"
"603283","STGF","2024-12-31","A","0.179213"
"603283","STGF","2024-12-31","B","0.148600"
"603283","STGF","2025-03-31","A","0.024239"
"603283","STGF","2025-06-30","A","0.043495"
"603283","STGF","2025-06-30","B","0.019307"
"603283","STGF","2025-09-30","A","0.124104"
"603283","STGF","2025-12-31","A","0.142229"
"603283","STGF","2025-12-31","B","0.081427"
"603283","STGF","2026-03-31","A","0.025524"
"603284","LPFZ","2024-09-30","A",""
"603284","LPFZ","2024-09-30","B",""
"603284","LPFZ","2024-12-31","A","0.114601"
"603284","LPFZ","2025-06-30","A","0.063639"
"603284","LPFZ","2025-09-30","A","0.075420"
"603284","LPFZ","2025-09-30","B","0.075415"
"603284","LPFZ","2025-12-31","A","0.120422"
"603284","LPFZ","2025-12-31","B","0.120560"
"603284","LPFZ","2026-03-31","A","0.021231"
"603285","JBGF","2024-06-30","A","0.093159"
"603285","JBGF","2024-06-30","B","0.085501"
"603285","JBGF","2024-09-30","A","0.082617"
"603285","JBGF","2024-12-31","A","0.098453"
"603285","JBGF","2024-12-31","B","0.091001"
"603285","JBGF","2025-03-31","A","0.022359"
"603285","JBGF","2025-06-30","A","0.042486"
"603285","JBGF","2025-06-30","B","0.034751"
"603285","JBGF","2025-09-30","A","0.063760"
"603285","JBGF","2025-12-31","A","0.079686"
"603285","JBGF","2025-12-31","B","0.063876"
"603285","JBGF","2026-03-31","A","0.018454"
"603286","RYDZ","2024-06-30","A","0.012122"
"603286","RYDZ","2024-06-30","B","0.027890"
"603286","RYDZ","2024-09-30","A","0.016074"
"603286","RYDZ","2024-12-31","A","0.019192"
"603286","RYDZ","2024-12-31","B","0.024658"
"603286","RYDZ","2025-03-31","A","-0.006444"
"603286","RYDZ","2025-06-30","A","-0.017263"
"603286","RYDZ","2025-06-30","B","-0.028709"
"603286","RYDZ","2025-09-30","A","-0.017970"
"603286","RYDZ","2025-12-31","A","-0.060777"
"603286","RYDZ","2025-12-31","B","-0.014580"
"603286","RYDZ","2026-03-31","A","-0.006876"
"603288","HTWY","2024-06-30","A","0.121454"
"603288","HTWY","2024-06-30","B","0.034458"
"603288","HTWY","2024-09-30","A","0.161604"
"603288","HTWY","2024-12-31","A","0.202403"
"603288","HTWY","2024-12-31","B","0.178895"
"603288","HTWY","2025-03-31","A","0.065670"
"603288","HTWY","2025-06-30","A","0.098781"
"603288","HTWY","2025-06-30","B","0.013137"
"603288","HTWY","2025-09-30","A","0.133034"
"603288","HTWY","2025-12-31","A","0.168392"
"603288","HTWY","2025-12-31","B","0.211949"
"603288","HTWY","2026-03-31","A","0.057441"
"603289","TRJQ","2024-06-30","A","0.031918"
"603289","TRJQ","2024-06-30","B","0.039922"
"603289","TRJQ","2024-09-30","A","0.031289"
"603289","TRJQ","2024-12-31","A","0.057530"
"603289","TRJQ","2024-12-31","B","0.070357"
"603289","TRJQ","2025-03-31","A","0.012398"
"603289","TRJQ","2025-06-30","A","0.038781"
"603289","TRJQ","2025-06-30","B","0.051666"
"603289","TRJQ","2025-09-30","A","0.045166"
"603289","TRJQ","2025-12-31","A","0.061088"
"603289","TRJQ","2025-12-31","B","0.077733"
"603289","TRJQ","2026-03-31","A","0.003674"
"603290","SDBD","2024-06-30","A","0.042897"
"603290","SDBD","2024-06-30","B","0.015711"
"603290","SDBD","2024-09-30","A","0.064330"
"603290","SDBD","2024-12-31","A","0.076129"
"603290","SDBD","2024-12-31","B","0.025606"
"603290","SDBD","2025-03-31","A","0.015246"
"603290","SDBD","2025-06-30","A","0.040454"
"603290","SDBD","2025-06-30","B","0.016782"
"603290","SDBD","2025-09-30","A","0.055160"
"603290","SDBD","2025-12-31","A","0.058275"
"603290","SDBD","2025-12-31","B","0.009635"
"603290","SDBD","2026-03-31","A","0.003781"
"603291","LHSW","2024-06-30","A","0.048242"
"603291","LHSW","2024-06-30","B","0.044375"
"603291","LHSW","2024-09-30","A","0.074016"
"603291","LHSW","2024-12-31","A","0.085135"
"603291","LHSW","2024-12-31","B","0.091240"
"603291","LHSW","2025-03-31","A","0.007223"
"603291","LHSW","2025-06-30","A","0.020789"
"603291","LHSW","2025-06-30","B","0.062127"
"603291","LHSW","2025-09-30","A","0.035044"
"603291","LHSW","2025-12-31","A","0.056312"
"603291","LHSW","2025-12-31","B","0.068013"
"603291","LHSW","2026-03-31","A","0.008425"
"603293","ATK","2024-12-31","A","0.173055"
"603293","ATK","2024-12-31","B","0.121010"
"603293","ATK","2025-06-30","A","0.069674"
"603293","ATK","2025-06-30","B","0.063212"
"603293","ATK","2025-12-31","A","0.164895"
"603293","ATK","2025-12-31","B","0.137398"
"603293","ATK","2026-03-31","A","0.037321"
"603296","HQJS","2024-06-30","A","0.060608"
"603296","HQJS","2024-06-30","B","0.029123"
"603296","HQJS","2024-09-30","A","0.093700"
"603296","HQJS","2024-12-31","A","0.127099"
"603296","HQJS","2024-12-31","B","0.035529"
"603296","HQJS","2025-03-31","A","0.035267"
"603296","HQJS","2025-06-30","A","0.078431"
"603296","HQJS","2025-06-30","B","0.024051"
"603296","HQJS","2025-09-30","A","0.122713"
"603296","HQJS","2025-12-31","A","0.155797"
"603296","HQJS","2025-12-31","B","0.052546"
"603296","HQJS","2026-03-31","A","0.039144"
"603296","HQJS","2026-03-31","B","0.139815"
"603297","YXGX","2024-06-30","A","0.054640"
"603297","YXGX","2024-06-30","B","0.053538"
"603297","YXGX","2024-09-30","A","0.075145"
"603297","YXGX","2024-12-31","A","0.107408"
"603297","YXGX","2024-12-31","B","0.128139"
"603297","YXGX","2025-03-31","A","0.027866"
"603297","YXGX","2025-06-30","A","0.055388"
"603297","YXGX","2025-06-30","B","0.052926"
"603297","YXGX","2025-09-30","A","0.075507"
"603297","YXGX","2025-12-31","A","0.106749"
"603297","YXGX","2025-12-31","B","0.124144"
"603297","YXGX","2026-03-31","A","0.021927"
"603298","HCJT","2024-06-30","A","0.110238"
"603298","HCJT","2024-06-30","B","0.120807"
"603298","HCJT","2024-09-30","A","0.158515"
"603298","HCJT","2024-12-31","A","0.198511"
"603298","HCJT","2024-12-31","B","0.200117"
"603298","HCJT","2025-03-31","A","0.039969"
"603298","HCJT","2025-06-30","A","0.101251"
"603298","HCJT","2025-06-30","B","0.106747"
"603298","HCJT","2025-09-30","A","0.150874"
"603298","HCJT","2025-12-31","A","0.187373"
"603298","HCJT","2025-12-31","B","0.194440"
"603298","HCJT","2026-03-31","A","0.036290"
"603299","SYJS","2024-06-30","A","0.079286"
"603299","SYJS","2024-06-30","B","0.075716"
"603299","SYJS","2024-09-30","A","0.104691"
"603299","SYJS","2024-12-31","A","0.120750"
"603299","SYJS","2024-12-31","B","0.111292"
"603299","SYJS","2025-03-31","A","0.024834"
"603299","SYJS","2025-06-30","A","0.053716"
"603299","SYJS","2025-06-30","B","0.037049"
"603299","SYJS","2025-09-30","A","0.063461"
"603299","SYJS","2025-12-31","A","0.079355"
"603299","SYJS","2025-12-31","B","0.095167"
"603299","SYJS","2026-03-31","A","0.013280"
"603300","HTYJ","2024-06-30","A","0.057625"
"603300","HTYJ","2024-06-30","B","-0.005098"
"603300","HTYJ","2024-09-30","A","0.081882"
"603300","HNHT","2024-12-31","A","0.099629"
"603300","HNHT","2024-12-31","B","-0.013543"
"603300","HNHT","2025-03-31","A","0.029964"
"603300","HNHT","2025-06-30","A","0.051688"
"603300","HNHT","2025-06-30","B","0.029198"
"603300","HNHT","2025-09-30","A","0.078637"
"603300","HNHT","2025-12-31","A","0.077432"
"603300","HNHT","2025-12-31","B","0.037561"
"603300","HNHT","2026-03-31","A","0.015588"
"603301","ZDYL","2024-06-30","A","0.029481"
"603301","ZDYL","2024-06-30","B","0.006660"
"603301","ZDYL","2024-09-30","A","0.054386"
"603301","ZDYL","2024-12-31","A","0.067365"
"603301","ZDYL","2024-12-31","B","0.044507"
"603301","ZDYL","2025-03-31","A","0.008777"
"603301","ZDYL","2025-06-30","A","0.022111"
"603301","ZDYL","2025-06-30","B","0.001092"
"603301","ZDYL","2025-09-30","A","0.035176"
"603301","ZDYL","2025-12-31","A","0.044799"
"603301","ZDYL","2025-12-31","B","0.039577"
"603301","ZDYL","2026-03-31","A","0.009597"
"603303","DBZM","2024-06-30","A","0.050726"
"603303","DBZM","2024-06-30","B","0.011387"
"603303","DBZM","2024-09-30","A","0.072637"
"603303","DBZM","2024-12-31","A","0.094993"
"603303","DBZM","2024-12-31","B","0.032227"
"603303","DBZM","2025-03-31","A","0.016646"
"603303","DBZM","2025-06-30","A","0.041628"
"603303","DBZM","2025-06-30","B","0.014043"
"603303","DBZM","2025-09-30","A","0.061854"
"603303","DBZM","2025-12-31","A","0.080337"
"603303","DBZM","2025-12-31","B","0.008812"
"603303","DBZM","2026-03-31","A","0.013366"
"603305","XSJT","2024-06-30","A","0.040589"
"603305","XSJT","2024-06-30","B","0.041013"
"603305","XSJT","2024-09-30","A","0.048762"
"603305","XSJT","2024-12-31","A","0.061881"
"603305","XSJT","2024-12-31","B","0.068018"
"603305","XSJT","2025-03-31","A","0.013707"
"603305","XSJT","2025-06-30","A","0.029908"
"603305","XSJT","2025-06-30","B","0.036572"
"603305","XSJT","2025-09-30","A","0.042580"
"603305","XSJT","2025-12-31","A","0.039446"
"603305","XSJT","2025-12-31","B","0.041860"
"603305","XSJT","2026-03-31","A","0.013379"
"603306","HMKJ","2024-06-30","A","0.035047"
"603306","HMKJ","2024-06-30","B","0.034647"
"603306","HMKJ","2024-09-30","A","0.050336"
"603306","HMKJ","2024-12-31","A","0.068914"
"603306","HMKJ","2024-12-31","B","0.076494"
"603306","HMKJ","2025-03-31","A","0.025389"
"603306","HMKJ","2025-06-30","A","0.037397"
"603306","HMKJ","2025-06-30","B","0.043084"
"603306","HMKJ","2025-09-30","A","0.045795"
"603306","HMKJ","2025-12-31","A","0.057783"
"603306","HMKJ","2025-12-31","B","0.071773"
"603306","HMKJ","2026-03-31","A","0.002292"
"603307","YZJQ","2024-06-30","A","0.070140"
"603307","YZJQ","2024-06-30","B","0.046414"
"603307","YZJQ","2024-09-30","A","0.083235"
"603307","YZJQ","2024-12-31","A","0.103791"
"603307","YZJQ","2024-12-31","B","0.069168"
"603307","YZJQ","2025-03-31","A","0.023539"
"603307","YZJQ","2025-06-30","A","0.048700"
"603307","YZJQ","2025-06-30","B","0.021997"
"603307","YZJQ","2025-09-30","A","0.063740"
"603307","YZJQ","2025-12-31","A","0.079817"
"603307","YZJQ","2025-12-31","B","0.037502"
"603307","YZJQ","2026-03-31","A","0.025318"
"603308","YLGF","2024-06-30","A","0.027982"
"603308","YLGF","2024-06-30","B","0.015829"
"603308","YLGF","2024-09-30","A","0.041911"
"603308","YLGF","2024-12-31","A","0.050034"
"603308","YLGF","2024-12-31","B","0.035919"
"603308","YLGF","2025-03-31","A","0.016535"
"603308","YLGF","2025-06-30","A","0.032382"
"603308","YLGF","2025-06-30","B","0.019743"
"603308","YLGF","2025-09-30","A","0.049162"
"603308","YLGF","2025-12-31","A","0.057295"
"603308","YLGF","2025-12-31","B","0.026381"
"603308","YLGF","2026-03-31","A","0.020130"
"603309","WLYL","2024-06-30","A","0.061784"
"603309","WLYL","2024-06-30","B","0.061700"
"603309","WLYL","2024-09-30","A","0.092981"
"603309","WLYL","2024-12-31","A","0.120054"
"603309","WLYL","2024-12-31","B","0.130958"
"603309","WLYL","2025-03-31","A","0.030845"
"603309","WLYL","2025-06-30","A","0.067832"
"603309","WLYL","2025-06-30","B","0.064277"
"603309","WLYL","2025-09-30","A","0.102606"
"603309","WLYL","2025-12-31","A","0.049042"
"603309","WLYL","2025-12-31","B","0.187315"
"603309","WLYL","2026-03-31","A","0.033640"
"603310","WHXC","2024-06-30","A","0.064448"
"603310","WHXC","2024-06-30","B","0.056961"
"603310","WHXC","2024-09-30","A","0.043784"
"603310","WHXC","2024-12-31","A","0.061226"
"603310","WHXC","2024-12-31","B","0.052005"
"603310","WHXC","2025-03-31","A","0.007386"
"603310","WHXC","2025-06-30","A","0.018780"
"603310","WHXC","2025-06-30","B","0.021694"
"603310","WHXC","2025-09-30","A","0.023579"
"603310","WHXC","2025-12-31","A","0.035100"
"603310","WHXC","2025-12-31","B","0.045451"
"603310","WHXC","2026-03-31","A","0.009137"
"603311","JHGK","2024-06-30","A","0.029509"
"603311","JHGK","2024-06-30","B","0.012535"
"603311","JHGK","2024-09-30","A","0.039241"
"603311","JHGK","2024-12-31","A","0.049739"
"603311","JHGK","2024-12-31","B","0.006056"
"603311","JHGK","2025-03-31","A","0.032125"
"603311","JHGK","2025-06-30","A","0.045186"
"603311","JHGK","2025-06-30","B","0.039093"
"603311","JHGK","2025-09-30","A","0.055708"
"603311","JHGK","2025-12-31","A","0.058723"
"603311","JHGK","2025-12-31","B","0.031627"
"603311","JHGK","2026-03-31","A","0.026241"
"603312","XDXN","2024-06-30","A","0.053791"
"603312","XDXN","2024-06-30","B","0.027819"
"603312","XDXN","2024-09-30","A","0.089517"
"603312","XDXN","2024-09-30","B","0.049152"
"603312","XDXN","2024-12-31","A","0.135462"
"603312","XDXN","2024-12-31","B","0.083269"
"603312","XDXN","2025-03-31","A","0.040901"
"603312","XDXN","2025-06-30","A","0.081488"
"603312","XDXN","2025-06-30","B","0.053759"
"603312","XDXN","2025-09-30","A","0.122632"
"603312","XDXN","2025-09-30","B","0.078107"
"603312","XDXN","2025-12-31","A","0.146612"
"603312","XDXN","2025-12-31","B","0.099926"
"603312","XDXN","2026-03-31","A","0.032419"
"603313","MBH","2024-06-30","A","0.014375"
"603313","MBH","2024-06-30","B","0.069013"
"603313","MBH","2024-09-30","A","-0.043548"
"603313","MBH","2024-12-31","A","-0.048552"
"603313","MBH","2024-12-31","B","0.106714"
"603313","MBH","2025-03-31","A","0.014109"
"603313","MBH","2025-06-30","A","0.028772"
"603313","MBH","2025-06-30","B","0.027685"
"603313","MBH","2025-09-30","A","0.041270"
"603313","MBH","2025-12-31","A","-0.005787"
"603313","MBH","2025-12-31","B","0.050241"
"603313","MBH","2026-03-31","A","-0.011247"
"603315","FAGF","2024-06-30","A","0.038884"
"603315","FAGF","2024-06-30","B","0.028197"
"603315","FAGF","2024-09-30","A","0.050951"
"603315","FAGF","2024-12-31","A","0.052177"
"603315","FAGF","2024-12-31","B","0.103702"
"603315","FAGF","2025-03-31","A","0.015497"
"603315","FAGF","2025-06-30","A","0.031973"
"603315","FAGF","2025-06-30","B","0.031774"
"603315","FAGF","2025-09-30","A","0.025093"
"603315","FAGF","2025-12-31","A","0.027063"
"603315","FAGF","2025-12-31","B","0.026344"
"603315","FAGF","2026-03-31","A","0.010215"
"603316","CBGF","2024-06-30","A","-0.006352"
"603316","CBGF","2024-06-30","B","-0.012565"
"603316","CBGF","2024-09-30","A","-0.021282"
"603316","CBGF","2024-12-31","A","-0.151677"
"603316","CBGF","2024-12-31","B","-0.187299"
"603316","CBGF","2025-03-31","A","0.004557"
"603316","CBGF","2025-06-30","A","-0.014800"
"603316","CBGF","2025-06-30","B","-0.008819"
"603316","CBGF","2025-09-30","A","-0.009111"
"603316","CBGF","2025-12-31","A","-0.183331"
"603316","CBGF","2025-12-31","B","-0.257889"
"603316","CBGF","2026-03-31","A","0.042992"
"603317","TWSP","2024-06-30","A","0.059845"
"603317","TWSP","2024-06-30","B","0.028737"
"603317","TWSP","2024-09-30","A","0.099848"
"603317","TWSP","2024-12-31","B","0.130818"
"603317","TWSP","2024-12-31","A","0.137649"
"603317","TWSP","2025-03-31","A","0.016601"
"603317","TWSP","2025-06-30","A","0.047209"
"603317","TWSP","2025-06-30","B","0.034942"
"603317","TWSP","2025-09-30","A","0.089766"
"603317","TWSP","2025-12-31","A","0.126378"
"603317","TWSP","2025-12-31","B","0.123357"
"603317","TWSP","2026-03-31","A","0.052783"
"603318","SFRQ","2024-06-30","A","0.038569"
"603318","SFRQ","2024-06-30","B","-0.001727"
"603318","SFRQ","2024-09-30","A","0.062028"
"603318","SFRQ","2024-12-31","A","0.090291"
